id,correctors,corrected
27462,97,100
27461,141,178
27460,155,186
27459,118,186
27455,138,173
27449,78,107
27443,117,141
27442,212,200
27429,165,200
27413,110,152
27405,206,184
27399,101,100
27396,143,138
27388,115,137
27385,121,171
27384,155,176
27383,121,168
27382,131,148
27380,82,103
27377,117,119
27376,134,149
27372,163,200
27371,208,200
27370,184,200
27369,202,200
27362,81,105
27361,68,99
27352,236,184
27339,155,176
27333,141,163
27331,46,69
27330,182,196
27329,104,133
27328,114,124
27323,186,148
27312,111,136
27301,190,181
27300,205,200
27296,176,200
27291,202,200
27289,183,200
27288,192,178
27287,117,156
27275,99,118
27271,93,103
27265,106,116
27260,87,113
27259,177,200
27257,86,136
27254,132,160
27248,178,200
27244,196,200
27242,94,76
27234,147,162
27233,96,130
27231,166,146
27228,74,121
27227,200,201
27216,179,201
27213,203,202
27204,186,200
27203,126,182
27200,133,122
27196,110,138
27195,202,200
27185,108,132
27182,120,144
27177,172,151
27173,133,150
27168,81,125
27166,75,98
27163,88,112
27162,86,113
27157,103,126
27155,144,154
27152,108,129
27150,92,116
27139,154,165
27130,130,140
27123,203,200
27119,202,200
27118,95,103
27116,86,103
27113,112,141
27112,252,202
27094,157,200
27088,176,200
27087,212,200
27080,116,148
27072,89,120
27067,80,111
27060,91,94
27055,162,186
27054,152,133
27051,132,177
27047,140,163
27046,74,106
27040,149,184
27035,200,200
27033,142,155
27032,132,137
27028,147,141
27027,90,114
27026,132,153
27023,155,147
27020,206,200
27017,110,104
27012,206,200
27006,153,139
27003,37,46
26999,94,107
26998,179,200
26995,105,119
26993,157,200
26988,187,195
26987,108,148
26977,58,73
26971,42,43
26962,138,124
26958,137,153
26956,108,118
26951,210,185
26946,162,169
26942,91,140
26940,115,108
26938,111,114
26935,202,162
26928,165,127
26917,188,200
26908,80,96
26907,97,116
26890,98,149
26889,136,168
26830,149,160
26828,85,91
26672,0,0
26640,145,131
26639,76,69
26636,49,47
26622,103,131
26610,96,115
26603,71,65
26602,137,160
26434,142,143
26433,101,102
26395,100,131
26394,114,137
26384,113,137
26379,132,166
26373,132,137
26368,102,109
26367,197,137
29553,100,122
29547,184,193
29501,145,144
29440,204,200
29351,131,166
29341,136,158
29271,103,122
29248,70,85
29192,120,125
29147,119,169
29146,139,157
29144,127,148
29128,131,156
29106,86,151
29102,132,162
29093,137,168
29092,144,140
29089,120,118
29083,126,166
29080,136,171
29076,84,118
29073,92,99
29071,170,192
29065,96,139
29060,162,195
29053,107,119
29041,63,90
29030,91,138
29028,111,118
29027,148,155
29025,131,144
29024,114,88
29023,57,50
29018,102,151
29009,79,87
29002,206,200
28987,91,136
28986,116,157
28972,191,162
28967,153,171
28966,89,120
28963,43,62
28962,74,94
28956,95,116
28954,63,91
28949,105,113
28948,90,131
28946,121,139
28940,81,111
28934,153,200
28927,65,88
28919,87,112
28916,73,105
28915,118,141
28910,124,147
28907,124,145
28901,86,102
28897,112,103
28890,159,154
28884,92,125
28883,103,146
28877,68,85
28872,71,122
28870,108,129
28863,147,200
28860,127,135
28846,145,124
28843,109,127
28840,210,200
28838,115,161
28834,182,201
28832,155,201
28830,81,96
28822,98,143
28813,96,109
28810,100,114
28804,83,110
28799,68,89
28798,53,79
28794,208,200
28791,60,97
28781,116,152
28776,155,177
28773,130,174
28772,101,125
28771,89,85
28770,69,116
28767,128,171
28763,84,125
28761,52,57
28759,133,142
28756,105,119
28748,149,161
28742,85,101
28739,177,180
28738,84,114
28729,115,152
28728,90,148
28727,85,123
28723,92,120
28720,54,80
28719,136,165
28710,120,136
28702,93,100
28701,202,200
28697,107,126
28696,83,103
28690,170,189
28686,91,125
28681,71,88
28678,75,103
28677,93,98
28672,161,200
28662,160,184
28659,109,105
28653,174,200
28651,88,100
28642,142,149
28641,54,73
28635,112,148
28623,95,114
28621,106,134
28620,78,118
28615,111,162
28612,98,118
28608,200,200
28606,131,190
28601,166,131
28598,92,113
28596,107,102
28592,90,113
28589,108,128
28586,139,140
28577,79,100
28576,205,200
28567,82,115
28566,88,108
28564,89,112
28560,120,154
28553,191,200
28548,110,147
28540,131,165
28535,96,133
28534,141,165
28533,162,146
28527,167,180
28523,115,154
28518,134,174
28516,97,110
28512,143,161
28379,84,116
28377,49,41
28241,112,123
28222,188,176
28215,66,101
28213,180,200
28210,40,61
28209,106,108
28205,67,74
28047,125,200
27985,115,136
27940,194,145
27837,153,156
27823,147,172
27771,150,174
27752,120,141
27750,140,156
27725,165,187
27685,206,200
27662,168,200
27657,143,173
27636,120,153
27633,104,120
27626,67,73
27613,88,67
27592,99,115
27589,81,126
27577,97,99
27574,127,176
27569,224,164
27560,163,200
27555,91,159
27550,144,165
27540,131,148
27537,78,97
27533,110,148
27526,89,117
27524,64,77
27519,73,92
27517,67,98
27513,109,113
27508,163,194
27498,76,102
27477,161,159
27471,110,120
27468,151,166
27462,97,100
27461,141,178
27460,155,186
27459,118,186
27455,138,173
27449,78,107
27443,117,141
27442,212,200
27429,165,200
27413,110,152
27405,206,184
27399,101,100
27396,143,138
27388,115,137
27385,121,171
27384,155,176
27383,121,168
27382,131,148
27380,82,103
27377,117,119
27376,134,149
27372,163,200
27371,208,200
27370,184,200
27369,202,200
27362,81,105
27361,68,99
27352,236,184
27339,155,176
27333,141,163
27331,46,69
27330,182,196
27329,104,133
27328,114,124
27323,186,148
27312,111,136
27301,190,181
27300,205,200
27296,176,200
27291,202,200
27289,183,200
27288,192,178
27287,117,156
27275,99,118
27271,93,103
27265,106,116
27260,87,113
27259,177,200
27257,86,136
27254,132,160
27248,178,200
27244,196,200
27242,94,76
27234,147,162
27233,96,130
27231,166,146
27228,74,121
27227,200,201
27216,179,201
27213,203,202
27204,186,200
27203,126,182
27200,133,122
27196,110,138
27195,202,200
27185,108,132
27182,120,144
27177,172,151
27173,133,150
27168,81,125
27166,75,98
27163,88,112
27162,86,113
27157,103,126
27155,144,154
27152,108,129
27150,92,116
27139,154,165
27130,130,140
27123,203,200
27119,202,200
27118,95,103
27116,86,103
27113,112,141
27112,252,202
27094,157,200
27088,176,200
27087,212,200
27080,116,148
27072,89,120
27067,80,111
27060,91,94
27055,162,186
27054,152,133
27051,132,177
27047,140,163
27046,74,106
27040,149,184
27035,200,200
27033,142,155
27032,132,137
27028,147,141
27027,90,114
27026,132,153
27023,155,147
27020,206,200
27017,110,104
27012,206,200
27006,153,139
27003,37,46
26999,94,107
26998,179,200
26995,105,119
26993,157,200
26988,187,195
26987,108,148
26977,58,73
26971,42,43
26962,138,124
26958,137,153
26956,108,118
26951,210,185
26946,162,169
26942,91,140
26940,115,108
26938,111,114
26935,202,162
26928,165,127
26917,188,200
26908,80,96
26907,97,116
26890,98,149
26889,136,168
26830,149,160
26828,85,91
26672,0,0
26640,145,131
26639,76,69
26636,49,47
26622,103,131
26610,96,115
26603,71,65
26602,137,160
26434,142,143
26433,101,102
26395,100,131
26394,114,137
26384,113,137
26379,132,166
26373,132,137
26368,102,109
26367,197,137
26353,110,118
26345,154,200
26341,108,114
26340,103,120
26327,216,200
26320,105,115
26315,214,200
26313,132,137
26307,109,134
26306,81,103
26304,103,122
26302,81,93
26290,200,187
26286,151,138
26259,141,149
26251,140,183
26243,136,150
26242,110,138
26234,202,200
26231,81,124
26229,97,148
26226,103,121
26217,75,83
26216,76,110
26213,91,91
26209,99,122
26206,109,128
26205,79,115
26202,107,108
26201,59,58
26187,118,153
26182,94,141
26179,143,192
26175,99,137
26162,100,127
26160,102,114
26159,121,138
26151,136,160
26148,91,117
26142,95,115
26137,162,200
26134,200,200
26132,137,137
26121,136,149
26109,102,140
26101,163,191
26096,54,48
26095,153,164
26093,118,120
26063,144,156
26062,204,200
26051,170,200
26050,93,146
26049,90,113
26048,109,132
26042,64,107
26041,137,163
26040,150,177
26033,51,71
26032,141,179
26028,146,186
26017,194,164
26015,176,200
26009,78,128
25991,53,54
25983,150,166
25982,129,151
25980,200,200
25973,177,160
25972,130,178
25963,111,130
25962,143,135
25961,166,200
25958,104,136
25957,150,200
25956,202,200
25954,97,113
25953,74,126
25946,125,134
25940,94,119
25939,107,153
25938,130,132
25925,98,105
25923,169,200
25920,212,200
25919,106,121
25907,98,104
25900,120,141
25899,159,187
25896,146,193
25894,84,103
25890,153,155
25889,132,138
25887,181,200
25881,143,171
25878,129,136
25875,109,109
25871,107,126
25870,108,109
25863,186,200
25862,206,202
25849,125,143
25844,185,200
25843,129,142
25841,143,196
25840,176,195
25838,116,147
25831,154,166
25825,106,134
25821,91,126
25815,133,158
25806,205,200
25797,86,119
25791,136,166
25787,94,110
25780,154,185
25779,208,201
25769,111,116
25767,186,200
25763,147,175
25762,114,135
25760,73,109
25759,104,123
25758,92,122
25754,183,200
25742,110,133
25729,77,96
25726,128,146
25725,135,133
25724,136,154
25720,136,183
25718,57,71
25705,144,166
25703,101,157
25700,143,180
25698,150,158
25696,147,146
25688,157,166
25687,133,155
25684,112,130
25681,157,191
25677,33,46
25676,67,92
25659,204,200
25657,139,138
25347,205,165
25338,201,174
25329,237,196
25325,87,83
25310,129,138
25306,117,109
25213,90,79
25193,68,64
25191,167,148
25182,42,45
25178,216,202
25158,70,52
25029,212,201
25022,140,141
25008,85,98
24716,127,139
24690,208,200
24685,72,65
24680,182,178
24674,184,153
24673,147,148
24657,154,178
24649,167,180
24625,223,156
24477,217,190
24464,203,124
24461,85,95
24451,192,200
24449,73,85
24448,85,124
24447,99,113
24441,164,161
24440,62,61
24435,214,200
24434,4,0
24430,150,158
24427,85,112
24411,94,95
24408,86,116
24405,113,123
24404,76,124
24401,128,162
24399,34,38
24396,204,200
24395,148,194
24392,127,104
24391,92,104
24381,48,64
24374,154,175
24372,86,66
24367,164,192
24364,106,149
24362,188,182
24357,269,202
24353,144,143
24351,117,124
24344,113,119
24340,148,100
24337,92,126
24334,129,145
24333,42,48
24326,132,160
24321,178,149
24319,116,124
24316,183,141
24314,122,147
24311,102,112
24309,96,120
24308,76,102
24306,58,88
24305,98,100
24292,39,67
24287,177,197
24281,78,85
24277,71,82
24276,91,110
24273,102,158
24272,134,175
24270,100,130
24267,97,114
24263,97,91
24261,64,80
24259,79,85
24258,206,201
24253,112,111
24248,94,122
24247,113,124
24233,76,93
24231,120,128
24225,220,200
24041,68,82
23939,133,161
23844,192,155
23677,204,202
23670,221,184
23663,186,195
23659,228,147
23629,137,191
23618,140,133
23598,134,120
23591,90,80
23532,85,99
23508,150,136
23488,169,175
23485,144,157
23446,0,0
23434,102,80
23427,0,0
23185,214,202
23140,112,83
23052,222,202
23035,222,201
22997,120,129
22982,181,145
22950,204,185
22912,64,50
22899,202,200
22897,178,165
22879,108,109
22713,183,126
22606,206,200
22480,211,200
22322,117,162
22281,133,124
22278,130,123
22268,70,94
22266,193,187
22265,103,98
22108,198,161
22106,106,120
21945,81,83
21944,64,89
21939,170,200
21929,110,118
21928,200,200
21925,115,139
21917,93,113
21899,82,109
21893,209,200
21891,130,189
21886,158,73
21881,99,117
21876,108,91
21874,120,135
21872,135,128
21845,156,146
21816,65,91
21809,113,131
21803,64,82
21802,118,135
21796,73,89
21794,91,114
21791,81,101
21788,191,200
21783,99,141
21779,89,120
21774,131,150
21769,144,168
21768,202,200
21757,100,103
21756,63,70
21755,85,112
21751,97,131
21741,112,145
21740,136,136
21737,100,124
21736,115,122
21734,120,148
21733,93,109
21732,70,90
21726,120,156
21724,113,107
21723,100,121
21722,205,200
21721,80,91
21716,205,200
21711,101,90
21696,82,102
21695,58,68
21692,212,200
21688,88,103
21677,88,104
21676,71,71
21674,60,72
21673,82,96
21672,83,95
21663,104,131
21658,113,138
21655,70,103
21632,40,54
21631,80,82
21630,162,140
21623,81,106
21618,100,131
21613,142,129
21611,121,139
21604,121,138
21603,113,106
21584,114,147
21583,76,64
21582,84,98
21581,72,92
21579,92,130
21578,110,129
21572,89,109
21565,95,83
21561,99,116
21560,104,119
21557,110,134
21550,117,100
21548,143,136
21547,63,88
21546,155,172
21540,198,200
21539,83,105
21537,176,200
21535,77,112
21528,190,200
21523,123,135
21520,134,166
21508,146,181
21507,96,103
21505,109,124
21504,65,86
21497,85,122
21495,79,93
21494,61,88
21484,51,76
21482,68,82
21481,75,113
21479,80,80
21475,121,123
21472,82,110
21471,71,76
21470,200,200
21469,119,146
21466,81,78
21449,202,200
21448,136,191
21446,115,116
21442,101,98
21439,178,162
21437,75,93
21435,95,106
21433,105,136
21430,88,115
21427,79,97
21425,83,99
21415,120,168
21413,73,72
21412,121,127
21411,56,88
21402,72,88
21399,73,99
21393,117,104
21391,82,89
21390,105,100
21389,119,135
21388,208,200
21387,87,114
21385,80,85
21383,91,102
21372,95,119
21371,80,111
21367,105,112
21357,147,170
21352,168,197
21340,122,140
21339,206,189
21334,94,108
21327,83,99
21326,187,200
21325,135,158
21323,75,97
21320,143,155
21315,83,87
21309,114,137
21308,73,82
21292,202,200
21291,154,169
21288,99,135
21271,158,167
21254,141,102
21251,211,200
21143,77,88
21129,192,153
21122,130,117
21108,103,125
21061,220,183
21020,218,200
21013,174,193
20927,224,202
20922,169,185
20921,147,173
20918,150,148
20915,86,104
20904,206,200
20902,104,121
20900,64,91
20898,124,152
20893,218,200
20889,205,201
20888,98,100
20885,106,111
20882,66,81
20879,92,121
20865,126,148
20863,112,145
20860,110,113
20856,83,109
20855,112,138
20847,124,154
20846,48,85
20845,126,171
20844,130,153
20842,125,135
20835,184,200
20834,93,126
20833,165,182
20829,67,106
20826,96,101
20821,94,128
20820,181,202
20819,206,200
20478,142,164
20476,174,158
20475,64,69
20448,175,189
20439,149,107
20435,83,116
20433,114,130
20423,130,154
20418,91,97
20415,49,55
20410,166,183
20401,139,164
20392,62,54
20381,105,96
20373,141,149
20372,210,201
20370,181,200
20347,142,153
20342,200,184
20340,121,119
20339,146,152
20336,137,162
20334,36,43
20333,115,128
20332,60,79
20326,113,163
20324,164,200
20320,90,115
20319,105,116
20315,118,134
20302,121,137
20299,60,36
20295,191,198
20284,84,131
20283,142,118
20277,59,81
20275,133,139
20272,114,122
20269,156,194
20252,118,170
20236,237,160
20231,195,200
20228,138,200
20215,133,200
20212,131,170
20206,143,168
20204,117,130
20202,202,200
20199,92,113
20198,124,147
20196,199,150
20193,46,59
20192,144,141
20188,188,200
20187,147,167
20182,119,139
20170,127,179
20169,206,200
20166,77,102
20165,192,193
20153,59,87
20152,203,200
20149,116,130
20146,75,79
20145,85,122
20143,99,120
20141,160,187
20134,144,133
20133,204,200
20132,91,122
20124,85,100
20117,153,89
20116,95,113
20106,147,166
20101,153,169
20100,204,200
20098,148,200
20097,200,200
20096,202,200
20095,91,124
20091,208,200
20090,85,105
20089,149,153
20087,151,183
20086,150,173
20082,103,110
20074,102,116
20072,107,127
20070,202,200
20069,130,134
20068,131,133
20067,125,158
20063,122,153
20059,65,70
20053,126,160
20051,126,129
20045,202,200
20043,168,200
20042,105,129
20039,184,183
20034,126,167
20032,153,184
20031,208,200
20030,71,85
20027,135,124
20026,204,200
20025,104,120
20023,87,101
20022,124,139
20021,206,200
20020,139,173
20010,92,92
20009,79,85
20008,83,101
20007,200,200
20006,159,183
20003,162,199
20000,161,166
19999,111,136
19996,190,200
19993,101,138
19991,141,153
19990,109,135
19989,105,113
19986,172,182
19981,78,95
19979,174,200
19978,180,200
19972,184,200
19970,99,106
19969,93,125
19955,143,168
19949,190,201
19946,151,138
19942,148,152
19938,98,118
19937,117,144
19935,108,120
19918,113,140
19917,113,134
19916,200,181
19913,98,112
19911,131,198
19910,202,200
19907,132,151
19903,78,94
19899,153,190
19898,96,133
19897,84,114
19893,139,179
19892,91,100
19890,92,95
19879,85,104
19876,47,54
19875,78,100
19872,202,200
19868,191,198
19867,128,134
19866,99,124
19864,196,144
19862,85,151
19860,203,200
19857,141,155
19855,132,165
19854,206,200
19847,138,157
19843,134,141
